transaction_id,transaction_date,customer_id,customer_name,product_id,product_name,product_category,region,state,sales_channel,quantity,unit_price,discount,sales_amount,cost,profit,payment_method
1000174,2026-02-01,13282,Customer 13282,P1022,Electric Kettle,Home & Kitchen,West,Utah,Store,1,44.99,0.0,44.99,23.0,21.99,Credit Card
1000175,2025-02-15,13099,Customer 13099,P1021,Electric Kettle,Home & Kitchen,Northeast,Connecticut,Mobile App,1,44.99,0.0,44.99,23.0,21.99,Debit Card
1000176,2026-04-15,13277,Customer 13277,P1010,Blender,Home & Kitchen,Northeast,New York,Store,1,69.99,0.0,69.99,36.0,33.99,Credit Card
1000177,2025-07-19,10799,Customer 10799,P1022,Running Shoes,Clothing,Midwest,Ohio,Online,2,109.99,0.0,219.98,116.0,103.98,Cash
1000178,2026-04-10,13481,Customer 13481,P1007,Monitor Stand,Office,West,Oregon,Online,1,64.99,0.15,55.24,31.0,24.24,Debit Card
1000179,2026-02-22,14281,Customer 14281,P1008,Bluetooth Speaker,Electronics,West,Colorado,Online,1,59.99,0.0,59.99,31.0,28.99,Mobile Pay
1000180,2025-09-19,12486,Customer 12486,P1015,Bluetooth Speaker,Electronics,Southwest,Arizona,Store,4,59.99,0.05,227.96,124.0,103.96,Credit Card
1000181,2026-01-04,12540,Customer 12540,P1023,Coffee Maker,Home & Kitchen,West,Washington,Online,1,89.99,0.15,76.49,48.0,28.49,Debit Card
1000182,2025-08-29,10620,Customer 10620,P1020,Blender,Home & Kitchen,West,Colorado,Mobile App,1,69.99,0.1,62.99,36.0,26.99,PayPal
1000183,2026-03-02,11620,Customer 11620,P1005,Wireless Mouse,Office,Midwest,Michigan,Store,1,39.99,0.1,35.99,18.0,17.99,Credit Card
1000184,2025-03-23,14776,Customer 14776,P1020,Dumbbell Set,Sports & Outdoors,Southeast,Florida,Mobile App,3,89.99,0.0,269.97,147.0,122.97,Credit Card
1000185,2025-11-27,14566,Customer 14566,P1010,Air Fryer,Home & Kitchen,Southwest,Arizona,Mobile App,4,119.99,0.15,407.97,268.0,139.97,Credit Card
1000186,2025-01-22,10083,Customer 10083,P1013,Electric Kettle,Home & Kitchen,Southwest,New Mexico,Store,3,44.99,0.1,121.47,69.0,52.47,PayPal
1000187,2026-01-30,13314,Customer 13314,P1008,Wireless Headphones,Electronics,Southeast,North Carolina,Mobile App,2,79.99,0.0,159.98,84.0,75.98,Credit Card
1000188,2026-05-24,10083,Customer 10083,P1022,Blender,Home & Kitchen,Northeast,New York,Store,2,69.99,0.15,118.98,72.0,46.98,PayPal
1000189,2026-02-20,13361,Customer 13361,P1015,Hoodie,Clothing,Southwest,Texas,Store,1,54.99,0.1,49.49,25.0,24.49,Credit Card
1000190,2026-01-31,14693,Customer 14693,P1001,Hiking Backpack,Sports & Outdoors,Southeast,North Carolina,Store,5,99.99,0.0,499.95,255.0,244.95,Credit Card
1000191,2026-03-24,12924,Customer 12924,P1013,Running Shoes,Clothing,West,Washington,Mobile App,5,109.99,0.15,467.46,290.0,177.46,Debit Card
1000192,2025-11-11,12472,Customer 12472,P1005,Wireless Headphones,Electronics,Southeast,North Carolina,Store,3,79.99,0.25,179.98,126.0,53.98,Debit Card
1000193,2025-12-02,11281,Customer 11281,P1023,Yoga Mat,Sports & Outdoors,Northeast,New York,Online,4,34.99,0.1,125.96,60.0,65.96,Debit Card
1000194,2025-11-15,14088,Customer 14088,P1025,Jeans,Clothing,West,Utah,Online,2,69.99,0.15,118.98,64.0,54.98,Credit Card
1000195,2025-09-15,14577,Customer 14577,P1001,Wireless Headphones,Electronics,Northeast,Connecticut,Store,2,79.99,0.15,135.98,84.0,51.98,Cash
1000196,2025-01-13,11929,Customer 11929,P1014,Camping Tent,Sports & Outdoors,Northeast,Pennsylvania,Mobile App,3,179.99,0.25,404.98,288.0,116.98,Credit Card
1000197,2025-02-14,13433,Customer 13433,P1018,T-Shirt,Clothing,Midwest,Wisconsin,Online,1,24.99,0.0,24.99,10.0,14.99,Credit Card
1000198,2025-09-05,12155,Customer 12155,P1006,Running Shoes,Clothing,West,California,Mobile App,2,109.99,0.05,208.98,116.0,92.98,Credit Card
1000199,2025-05-30,11164,Customer 11164,P1015,Monitor Stand,Office,Southeast,North Carolina,Store,1,64.99,0.05,61.74,31.0,30.74,Debit Card
1000200,2026-05-19,13527,Customer 13527,P1020,USB-C Hub,Electronics,Southeast,Virginia,Mobile App,4,39.99,0.1,143.96,76.0,67.96,Cash
1000201,2026-06-22,12938,Customer 12938,P1003,Hoodie,Clothing,Southwest,Arizona,Mobile App,1,54.99,0.1,49.49,25.0,24.49,PayPal
1000202,2025-09-10,12545,Customer 12545,P1013,Mechanical Keyboard,Office,West,California,Store,2,99.99,0.05,189.98,102.0,87.98,Debit Card
1000203,2026-01-16,14017,Customer 14017,P1006,Camping Tent,Sports & Outdoors,Midwest,Wisconsin,Online,1,179.99,0.2,143.99,96.0,47.99,Credit Card
1000204,2025-11-14,14504,Customer 14504,P1001,Smart Watch,Electronics,Northeast,Connecticut,Store,2,149.99,0.2,239.98,172.0,67.98,Cash
1000205,2025-05-17,11357,Customer 11357,P1001,Blender,Home & Kitchen,Northeast,Pennsylvania,Mobile App,3,69.99,0.0,209.97,108.0,101.97,PayPal
1000206,2025-07-25,13458,Customer 13458,P1005,Running Shoes,Clothing,Southeast,Virginia,Store,3,109.99,0.05,313.47,174.0,139.47,Credit Card
1000207,2025-07-29,12206,Customer 12206,P1017,Mechanical Keyboard,Office,Northeast,New Jersey,Online,3,99.99,0.0,299.97,153.0,146.97,Mobile Pay
1000208,2025-02-27,12637,Customer 12637,P1007,Cookware Set,Home & Kitchen,Southwest,Nevada,Store,2,129.99,0.1,233.98,144.0,89.98,Credit Card
1000209,2025-01-11,11562,Customer 11562,P1005,T-Shirt,Clothing,Northeast,Pennsylvania,Mobile App,2,24.99,0.15,42.48,20.0,22.48,Credit Card
1000210,2025-06-26,14149,Customer 14149,P1012,Hoodie,Clothing,Midwest,Indiana,Online,1,54.99,0.1,49.49,25.0,24.49,Credit Card
1000211,2026-05-08,10031,Customer 10031,P1004,Office Chair,Office,Southwest,Texas,Mobile App,4,229.99,0.0,919.96,540.0,379.96,Debit Card
1000212,2025-02-16,12725,Customer 12725,P1020,Blender,Home & Kitchen,Midwest,Michigan,Online,2,69.99,0.2,111.98,72.0,39.98,Cash
1000213,2025-10-12,12345,Customer 12345,P1020,Mechanical Keyboard,Office,Southeast,South Carolina,Store,1,99.99,0.15,84.99,51.0,33.99,Credit Card
1000214,2025-11-12,11499,Customer 11499,P1011,Monitor Stand,Office,West,Oregon,Mobile App,4,64.99,0.15,220.97,124.0,96.97,Credit Card
1000215,2025-12-30,11692,Customer 11692,P1016,Jeans,Clothing,Southwest,Oklahoma,Online,2,69.99,0.1,125.98,64.0,61.98,PayPal
1000216,2026-06-21,10602,Customer 10602,P1010,Running Shoes,Clothing,Southwest,Oklahoma,Store,2,109.99,0.0,219.98,116.0,103.98,Credit Card
1000217,2025-08-02,10850,Customer 10850,P1010,Monitor Stand,Office,Northeast,New Jersey,Online,1,64.99,0.1,58.49,31.0,27.49,Mobile Pay
1000218,2025-07-18,11753,Customer 11753,P1023,Portable Charger,Electronics,Northeast,New Jersey,Online,1,34.99,0.1,31.49,17.5,13.99,PayPal
1000219,2025-10-06,10543,Customer 10543,P1023,Wireless Headphones,Electronics,West,Utah,Store,2,79.99,0.2,127.98,84.0,43.98,PayPal
1000220,2026-04-14,13173,Customer 13173,P1011,Electric Kettle,Home & Kitchen,Southeast,North Carolina,Mobile App,1,44.99,0.15,38.24,23.0,15.24,Debit Card
1000221,2025-11-17,12810,Customer 12810,P1021,Desk Lamp,Office,Southeast,South Carolina,Mobile App,2,49.99,0.0,99.98,48.0,51.98,PayPal
1000222,2025-01-24,14909,Customer 14909,P1017,Running Shoes,Clothing,Midwest,Wisconsin,Store,2,109.99,0.1,197.98,116.0,81.98,Credit Card
1000223,2025-09-02,14555,Customer 14555,P1002,Yoga Mat,Sports & Outdoors,Southwest,Nevada,Mobile App,1,34.99,0.05,33.24,15.0,18.24,Debit Card
1000224,2025-10-03,13728,Customer 13728,P1022,Office Chair,Office,West,Washington,Online,1,229.99,0.05,218.49,135.0,83.49,Credit Card
1000225,2026-04-26,12554,Customer 12554,P1014,Hoodie,Clothing,Southeast,Georgia,Store,3,54.99,0.2,131.98,75.0,56.98,Debit Card
1000226,2025-12-24,13095,Customer 13095,P1017,Wireless Mouse,Office,West,Washington,Store,2,39.99,0.0,79.98,36.0,43.98,Credit Card
1000227,2026-01-06,10412,Customer 10412,P1017,Electric Kettle,Home & Kitchen,Northeast,Connecticut,Store,1,44.99,0.0,44.99,23.0,21.99,Mobile Pay
1000228,2025-06-24,11012,Customer 11012,P1022,Monitor Stand,Office,Midwest,Michigan,Online,2,64.99,0.05,123.48,62.0,61.48,PayPal
1000229,2026-02-01,13618,Customer 13618,P1017,Blender,Home & Kitchen,Midwest,Ohio,Online,2,69.99,0.05,132.98,72.0,60.98,Credit Card
1000230,2025-02-23,13535,Customer 13535,P1024,Desk Lamp,Office,Northeast,New Jersey,Store,1,49.99,0.2,39.99,24.0,15.99,Cash
1000231,2025-04-17,10088,Customer 10088,P1012,Water Bottle,Sports & Outdoors,Northeast,New York,Store,1,24.99,0.1,22.49,9.5,12.99,Cash
1000232,2025-04-29,12615,Customer 12615,P1003,Monitor Stand,Office,Southeast,Virginia,Online,1,64.99,0.1,58.49,31.0,27.49,Credit Card
1000233,2025-09-13,11557,Customer 11557,P1012,Smart Watch,Electronics,West,Washington,Online,1,149.99,0.1,134.99,86.0,48.99,Debit Card
1000234,2025-02-08,13695,Customer 13695,P1010,Desk Lamp,Office,Midwest,Ohio,Online,1,49.99,0.0,49.99,24.0,25.99,Mobile Pay
1000235,2025-10-10,13102,Customer 13102,P1021,Water Bottle,Sports & Outdoors,West,Oregon,Online,5,24.99,0.05,118.7,47.5,71.2,Debit Card
1000236,2026-04-30,11828,Customer 11828,P1016,Bluetooth Speaker,Electronics,West,California,Online,2,59.99,0.1,107.98,62.0,45.98,Debit Card
1000237,2025-08-05,14598,Customer 14598,P1018,Camping Tent,Sports & Outdoors,Midwest,Wisconsin,Store,1,179.99,0.15,152.99,96.0,56.99,PayPal
1000238,2025-01-03,12391,Customer 12391,P1017,Water Bottle,Sports & Outdoors,Southwest,New Mexico,Mobile App,1,24.99,0.0,24.99,9.5,15.49,Credit Card
1000239,2025-05-31,11555,Customer 11555,P1025,Office Chair,Office,Northeast,Pennsylvania,Store,1,229.99,0.0,229.99,135.0,94.99,Credit Card
1000240,2025-02-07,12631,Customer 12631,P1013,Coffee Maker,Home & Kitchen,Northeast,New York,Mobile App,1,89.99,0.0,89.99,48.0,41.99,Mobile Pay
1000241,2025-12-14,14550,Customer 14550,P1025,Bluetooth Speaker,Electronics,West,Utah,Online,3,59.99,0.15,152.97,93.0,59.97,Debit Card
1000242,2026-03-11,11811,Customer 11811,P1022,USB-C Hub,Electronics,Southwest,Nevada,Store,2,39.99,0.05,75.98,38.0,37.98,Credit Card
1000243,2025-06-07,11231,Customer 11231,P1024,Air Fryer,Home & Kitchen,Southeast,Georgia,Store,4,119.99,0.2,383.97,268.0,115.97,Cash
1000244,2025-06-13,12894,Customer 12894,P1016,Hoodie,Clothing,Midwest,Ohio,Online,1,54.99,0.15,46.74,25.0,21.74,PayPal
1000245,2025-06-25,11378,Customer 11378,P1002,Dumbbell Set,Sports & Outdoors,Midwest,Michigan,Online,1,89.99,0.15,76.49,49.0,27.49,Credit Card
1000246,2025-07-19,11382,Customer 11382,P1024,Bluetooth Speaker,Electronics,West,Utah,Store,3,59.99,0.15,152.97,93.0,59.97,PayPal
1000247,2026-01-16,12874,Customer 12874,P1007,Wireless Mouse,Office,Midwest,Ohio,Online,2,39.99,0.0,79.98,36.0,43.98,Mobile Pay
1000248,2025-06-17,10382,Customer 10382,P1007,Monitor Stand,Office,Southeast,Florida,Store,2,64.99,0.0,129.98,62.0,67.98,PayPal
1000249,2025-07-29,14543,Customer 14543,P1006,Blender,Home & Kitchen,Southeast,South Carolina,Store,1,69.99,0.1,62.99,36.0,26.99,Credit Card
1000250,2026-05-02,10892,Customer 10892,P1023,Desk Lamp,Office,Midwest,Indiana,Online,1,49.99,0.0,49.99,24.0,25.99,Cash
1000251,2026-02-21,13481,Customer 13481,P1007,Hiking Backpack,Sports & Outdoors,Southwest,Nevada,Online,1,99.99,0.1,89.99,51.0,38.99,Debit Card
1000252,2026-05-23,12471,Customer 12471,P1003,Cookware Set,Home & Kitchen,West,Utah,Store,1,129.99,0.0,129.99,72.0,57.99,Debit Card
1000253,2025-07-15,11362,Customer 11362,P1008,Wireless Headphones,Electronics,Midwest,Illinois,Store,2,79.99,0.2,127.98,84.0,43.98,Debit Card
1000254,2026-05-23,10336,Customer 10336,P1025,T-Shirt,Clothing,Southeast,Virginia,Online,3,24.99,0.05,71.22,30.0,41.22,Mobile Pay
1000255,2025-06-13,11352,Customer 11352,P1020,Smart Watch,Electronics,Southeast,North Carolina,Mobile App,4,149.99,0.1,539.96,344.0,195.96,Debit Card
1000256,2025-06-17,11934,Customer 11934,P1022,Hiking Backpack,Sports & Outdoors,Southwest,New Mexico,Store,1,99.99,0.1,89.99,51.0,38.99,Credit Card
1000257,2026-06-05,10558,Customer 10558,P1010,Yoga Mat,Sports & Outdoors,West,Oregon,Online,1,34.99,0.2,27.99,15.0,12.99,Debit Card
1000258,2025-04-20,13379,Customer 13379,P1006,Portable Charger,Electronics,Northeast,New York,Store,3,34.99,0.15,89.22,52.5,36.72,Credit Card
1000259,2026-03-23,13504,Customer 13504,P1005,Monitor Stand,Office,Northeast,Massachusetts,Store,1,64.99,0.15,55.24,31.0,24.24,Credit Card
1000260,2026-03-29,12561,Customer 12561,P1013,T-Shirt,Clothing,Midwest,Illinois,Online,1,24.99,0.0,24.99,10.0,14.99,Debit Card
1000261,2026-05-21,10936,Customer 10936,P1017,Mechanical Keyboard,Office,Northeast,Massachusetts,Store,1,99.99,0.05,94.99,51.0,43.99,Credit Card
1000262,2026-04-09,12768,Customer 12768,P1013,Office Chair,Office,West,Washington,Online,1,229.99,0.05,218.49,135.0,83.49,Debit Card
1000263,2026-03-26,13875,Customer 13875,P1002,Camping Tent,Sports & Outdoors,Southeast,South Carolina,Store,1,179.99,0.05,170.99,96.0,74.99,Credit Card
1000264,2025-07-13,13623,Customer 13623,P1018,Cookware Set,Home & Kitchen,Northeast,New Jersey,Mobile App,1,129.99,0.15,110.49,72.0,38.49,PayPal
1000265,2025-10-31,11843,Customer 11843,P1002,Mechanical Keyboard,Office,West,Colorado,Online,3,99.99,0.05,284.97,153.0,131.97,Credit Card
1000266,2025-11-12,10605,Customer 10605,P1019,Smart Watch,Electronics,Northeast,Connecticut,Mobile App,2,149.99,0.1,269.98,172.0,97.98,Cash
1000267,2025-06-09,12313,Customer 12313,P1013,Coffee Maker,Home & Kitchen,Southeast,North Carolina,Online,1,89.99,0.0,89.99,48.0,41.99,Mobile Pay
1000268,2025-08-02,11320,Customer 11320,P1004,Hiking Backpack,Sports & Outdoors,Northeast,Pennsylvania,Online,1,99.99,0.25,74.99,51.0,23.99,Credit Card
1000269,2026-04-10,13859,Customer 13859,P1022,Jeans,Clothing,Northeast,New Jersey,Online,2,69.99,0.2,111.98,64.0,47.98,PayPal
1000270,2025-01-09,12113,Customer 12113,P1007,Wireless Mouse,Office,Northeast,New Jersey,Online,2,39.99,0.1,71.98,36.0,35.98,Cash
1000271,2025-02-12,13472,Customer 13472,P1021,Wireless Headphones,Electronics,Northeast,New York,Online,2,79.99,0.2,127.98,84.0,43.98,Debit Card
1000272,2025-08-13,11341,Customer 11341,P1003,Dumbbell Set,Sports & Outdoors,Northeast,Pennsylvania,Online,1,89.99,0.15,76.49,49.0,27.49,Debit Card
1000273,2026-02-26,11044,Customer 11044,P1014,Electric Kettle,Home & Kitchen,Northeast,Pennsylvania,Mobile App,2,44.99,0.0,89.98,46.0,43.98,Credit Card
1000274,2026-05-04,12195,Customer 12195,P1004,Wireless Mouse,Office,Midwest,Illinois,Store,2,39.99,0.2,63.98,36.0,27.98,Cash
1000275,2026-01-09,13731,Customer 13731,P1015,Cookware Set,Home & Kitchen,Southwest,Oklahoma,Online,1,129.99,0.0,129.99,72.0,57.99,Credit Card
1000276,2026-04-14,14469,Customer 14469,P1017,Mechanical Keyboard,Office,Southeast,North Carolina,Online,5,99.99,0.0,499.95,255.0,244.95,Credit Card
1000277,2025-03-23,14357,Customer 14357,P1021,Mechanical Keyboard,Office,Southeast,South Carolina,Store,4,99.99,0.25,299.97,204.0,95.97,Credit Card
1000278,2025-02-26,10573,Customer 10573,P1012,Cookware Set,Home & Kitchen,Midwest,Michigan,Mobile App,1,129.99,0.0,129.99,72.0,57.99,Credit Card
1000279,2025-10-02,13277,Customer 13277,P1003,Wireless Mouse,Office,West,Colorado,Online,2,39.99,0.1,71.98,36.0,35.98,PayPal
1000280,2025-06-17,11474,Customer 11474,P1014,Blender,Home & Kitchen,West,Oregon,Mobile App,1,69.99,0.2,55.99,36.0,19.99,Mobile Pay
1000281,2026-04-26,11057,Customer 11057,P1014,T-Shirt,Clothing,Northeast,Connecticut,Online,3,24.99,0.25,56.23,30.0,26.23,Cash
1000282,2025-02-10,14337,Customer 14337,P1020,Desk Lamp,Office,Southeast,Virginia,Online,1,49.99,0.15,42.49,24.0,18.49,Mobile Pay
1000283,2025-07-19,10413,Customer 10413,P1005,Dumbbell Set,Sports & Outdoors,Southeast,Georgia,Store,1,89.99,0.2,71.99,49.0,22.99,Debit Card
1000284,2025-06-12,12825,Customer 12825,P1010,USB-C Hub,Electronics,Southeast,North Carolina,Mobile App,2,39.99,0.05,75.98,38.0,37.98,Credit Card
1000285,2025-11-20,13897,Customer 13897,P1019,USB-C Hub,Electronics,Midwest,Wisconsin,Online,1,39.99,0.2,31.99,19.0,12.99,Credit Card
1000286,2025-06-12,14850,Customer 14850,P1020,Smart Watch,Electronics,Southeast,Georgia,Mobile App,5,149.99,0.0,749.95,430.0,319.95,PayPal
1000287,2026-05-29,12323,Customer 12323,P1018,Portable Charger,Electronics,Northeast,New York,Online,3,34.99,0.0,104.97,52.5,52.47,Debit Card
1000288,2025-01-30,10863,Customer 10863,P1010,Monitor Stand,Office,Southeast,South Carolina,Mobile App,3,64.99,0.0,194.97,93.0,101.97,Debit Card
1000289,2025-02-09,12205,Customer 12205,P1025,Bluetooth Speaker,Electronics,Midwest,Wisconsin,Mobile App,1,59.99,0.1,53.99,31.0,22.99,Cash
1000290,2026-05-04,13779,Customer 13779,P1024,USB-C Hub,Electronics,Northeast,New York,Online,1,39.99,0.0,39.99,19.0,20.99,Cash
1000291,2025-10-15,12624,Customer 12624,P1019,Electric Kettle,Home & Kitchen,West,Utah,Mobile App,3,44.99,0.0,134.97,69.0,65.97,Debit Card
1000292,2026-04-04,14196,Customer 14196,P1023,Monitor Stand,Office,Northeast,New Jersey,Store,1,64.99,0.05,61.74,31.0,30.74,Debit Card
1000293,2025-09-09,13408,Customer 13408,P1017,Jeans,Clothing,West,Washington,Online,3,69.99,0.05,199.47,96.0,103.47,PayPal
1000294,2026-05-22,14793,Customer 14793,P1017,Cookware Set,Home & Kitchen,Northeast,New Jersey,Online,2,129.99,0.0,259.98,144.0,115.98,PayPal
1000295,2025-09-16,13122,Customer 13122,P1024,Hiking Backpack,Sports & Outdoors,West,Colorado,Online,3,99.99,0.0,299.97,153.0,146.97,Credit Card
1000296,2026-02-11,10789,Customer 10789,P1025,Portable Charger,Electronics,West,Oregon,Store,3,34.99,0.0,104.97,52.5,52.47,PayPal
1000297,2026-06-28,10334,Customer 10334,P1013,Desk Lamp,Office,West,Colorado,Online,2,49.99,0.0,99.98,48.0,51.98,Mobile Pay
1000298,2026-02-19,12679,Customer 12679,P1023,Air Fryer,Home & Kitchen,West,California,Store,2,119.99,0.05,227.98,134.0,93.98,Credit Card
1000299,2025-05-23,14751,Customer 14751,P1019,Jacket,Clothing,Southwest,Nevada,Mobile App,3,119.99,0.05,341.97,189.0,152.97,Credit Card
1000300,2026-03-06,12016,Customer 12016,P1018,USB-C Hub,Electronics,Southwest,Nevada,Store,2,39.99,0.15,67.98,38.0,29.98,Credit Card
1000301,2025-07-29,10241,Customer 10241,P1022,Water Bottle,Sports & Outdoors,Southwest,Arizona,Online,2,24.99,0.05,47.48,19.0,28.48,Debit Card
1000302,2026-01-04,13030,Customer 13030,P1009,Hoodie,Clothing,Northeast,Massachusetts,Store,4,54.99,0.05,208.96,100.0,108.96,PayPal
1000303,2025-12-24,13045,Customer 13045,P1012,Office Chair,Office,Midwest,Ohio,Store,3,229.99,0.0,689.97,405.0,284.97,Mobile Pay
1000304,2025-04-07,10398,Customer 10398,P1007,Mechanical Keyboard,Office,Midwest,Ohio,Store,4,99.99,0.0,399.96,204.0,195.96,Credit Card
1000305,2025-06-06,13176,Customer 13176,P1012,Cookware Set,Home & Kitchen,West,Washington,Online,2,129.99,0.0,259.98,144.0,115.98,PayPal
1000306,2025-04-08,12370,Customer 12370,P1014,Portable Charger,Electronics,Midwest,Wisconsin,Online,1,34.99,0.2,27.99,17.5,10.49,Mobile Pay
1000307,2025-02-07,10812,Customer 10812,P1007,Hiking Backpack,Sports & Outdoors,Southeast,Florida,Store,4,99.99,0.05,379.96,204.0,175.96,Credit Card
1000308,2025-10-01,10145,Customer 10145,P1013,Jacket,Clothing,Midwest,Wisconsin,Mobile App,1,119.99,0.2,95.99,63.0,32.99,Debit Card
1000309,2025-04-20,12986,Customer 12986,P1006,Bluetooth Speaker,Electronics,Southeast,Florida,Online,1,59.99,0.1,53.99,31.0,22.99,Debit Card
1000310,2026-01-13,11548,Customer 11548,P1012,Smart Watch,Electronics,Northeast,New Jersey,Online,1,149.99,0.05,142.49,86.0,56.49,Credit Card
1000311,2025-05-10,11083,Customer 11083,P1017,Air Fryer,Home & Kitchen,Midwest,Illinois,Online,2,119.99,0.25,179.98,134.0,45.98,Mobile Pay
1000312,2025-01-17,14108,Customer 14108,P1016,Jacket,Clothing,Southeast,South Carolina,Store,2,119.99,0.0,239.98,126.0,113.98,PayPal
1000313,2025-03-22,11426,Customer 11426,P1007,Office Chair,Office,Southeast,Florida,Store,2,229.99,0.2,367.98,270.0,97.98,Debit Card
1000314,2025-10-26,12336,Customer 12336,P1011,Hoodie,Clothing,Southeast,North Carolina,Store,2,54.99,0.05,104.48,50.0,54.48,Mobile Pay
1000315,2025-03-10,12907,Customer 12907,P1016,Wireless Headphones,Electronics,Southeast,North Carolina,Online,3,79.99,0.15,203.97,126.0,77.97,Cash
1000316,2026-04-30,14257,Customer 14257,P1017,Water Bottle,Sports & Outdoors,Southeast,Florida,Store,1,24.99,0.15,21.24,9.5,11.74,Cash
1000317,2026-02-13,14525,Customer 14525,P1017,Wireless Headphones,Electronics,Southeast,Virginia,Store,3,79.99,0.0,239.97,126.0,113.97,PayPal
1000318,2025-03-10,10291,Customer 10291,P1005,Coffee Maker,Home & Kitchen,Southwest,Arizona,Online,2,89.99,0.0,179.98,96.0,83.98,PayPal
1000319,2026-04-14,11489,Customer 11489,P1004,Water Bottle,Sports & Outdoors,Southeast,Virginia,Store,4,24.99,0.15,84.97,38.0,46.97,Cash
1000320,2025-06-20,13501,Customer 13501,P1022,Hoodie,Clothing,West,Utah,Online,1,54.99,0.1,49.49,25.0,24.49,Debit Card
1000321,2026-05-05,13411,Customer 13411,P1013,Mechanical Keyboard,Office,West,Washington,Online,1,99.99,0.0,99.99,51.0,48.99,Credit Card
1000322,2026-06-23,10300,Customer 10300,P1020,Yoga Mat,Sports & Outdoors,Midwest,Ohio,Store,1,34.99,0.15,29.74,15.0,14.74,Debit Card
1000323,2025-05-18,11430,Customer 11430,P1006,Smart Watch,Electronics,Southeast,Virginia,Store,1,149.99,0.1,134.99,86.0,48.99,PayPal
1000324,2025-06-29,10777,Customer 10777,P1010,Portable Charger,Electronics,Midwest,Illinois,Mobile App,2,34.99,0.15,59.48,35.0,24.48,PayPal
1000325,2025-03-20,10894,Customer 10894,P1011,Bluetooth Speaker,Electronics,West,California,Online,3,59.99,0.05,170.97,93.0,77.97,Credit Card
1000326,2025-01-16,14019,Customer 14019,P1015,Blender,Home & Kitchen,Southwest,New Mexico,Store,2,69.99,0.0,139.98,72.0,67.98,Mobile Pay
1000327,2025-10-09,14989,Customer 14989,P1015,T-Shirt,Clothing,West,California,Mobile App,3,24.99,0.0,74.97,30.0,44.97,Mobile Pay
